#itemId	itemSupplier	itemStockQuantity	itemBasePrice	itemTags
Ittnvaqg	ベンザ製作所	4247	71700	食料,MacOS,設備,ハイクオリティ,アルミ亜鉛合金,セット,交換用
It5pdyh7	リンゴ交通	4318	83600	Windows,ロール単位
Ithsvlss	明石ヒュージハード印刷	2860	29500	ソフトウェア,iOS,欠陥品,アルミメッキ,ステンレス合金,スチール鋳造,スチール合金,ケース単位,タブレット単位,ロール単位
Ittyq8nu	明石ABCソーシャルゲーミング交通	2498	4700	Windows,カバー付き,交換用
It67bv10	鹿児島ゴールデンモービル制作	923	26200	サービス,MacOS,アルミ亜鉛合金,アルミメッキ,スチール合金,ロール単位,蓋付き
Itihwgz0	リンゴ観光	2667	26900	ソフトウェア,大型機械,家庭用品,廉価版,アルミ亜鉛合金,スチール鋳造,蓋付き,セット
Ituuu2gh	ベンザ制作	1288	62400	工作機械,事務用品,アルミメッキ,ステンレスメッキ,ビン単位,交換用
It7aing2	ホウデンカンパニー	2512	56600	食料,耐久消費財,ハイクオリティ,タブレット単位,替え刃付き
Itjs680h	リンダマイグレーション信金	2239	700	ソフトウェア,アルミ鋳造,アルミ亜鉛合金,ケース単位
Itwc6s4d	リンダオーセンティケーション工業	587	10100	食料,スタンダード,スチール合金,ケース単位,替え刃付き
It8yybqd	ベンザエンターテイメント	3061	12900	Windows
Itlnoux7	ベンザクラウド信金	4220	78900	サービス,蓋付き
Ityesdni	長崎ABCエンターテイメント	4659	94800	精密部品,園芸用品,見切り品,ケース単位,交換用
Itb8mvvx	ABC建設	3118	69200	見切り品,欠陥品,消耗品,アルミ亜鉛合金,ステンレス鋳造,スチール合金
Ito4gdp6	大阪ヒュージハード制作	3277	25500	工作機械,見切り品,蓋付き
It130v0j	名古屋リンダオーセンティケーション交通	2290	45300	雑貨,替え刃付き
Ite3kbwq	東京ゴールデンモービルカンパニー	528	9400	食料,中古品,設備,消耗品,スタンダード,廉価版,スチール鋳造,ケース単位,タブレット単位,ロール単位
Itr6gsce	難波ホウデン制作	1969	21900	工作機械,Windows,スタンダード,柄付き
It4c48a6	宮崎ゴールデンモービル輸送	3712	96000	事務用品,家庭用品,園芸用品,消耗品,アルミ亜鉛合金,替え刃付き
Ithjqnss	ホウデンディープラーンインテグレーション	1079	28600	食料,雑貨,工作機械,中古品,スチール鋳造
Itutq2uv	難波ALV制作	3331	25600	見切り品,耐久消費財,アルミ鋳造,ステンレス合金,替え刃付き
It86ghf2	ヒュージハードソフト	375	4600	工作機械,備品,スチールメッキ,替え刃付き
Itll5vk3	ベンザマーケティングカンパニー	3310	85200	サービス,工作機械,スチール合金,替え刃付き
Itz2898l	密林アーティフィシャルインテリジェントクリエーション	4430	9400	設備,アルミ鋳造
Itcm1mf7	リンゴ輸送	3854	26500	中古品,設備,ロール単位
Itq7tz6n	鹿児島ゴールデンモービルソリューション	3284	36800	雑貨,大型機械,新製品,備品,ハイクオリティ,ビン単位,蓋付き,キット
It3wdbg7	難波ABCマーケティング観光	3482	73600	食料,iOS,見切り品,欠陥品,設備,耐久消費財,廉価版,ステンレス合金,蓋付き
Ithmvnal	ホウデン信金	1720	72100	家庭用品,消耗品,タブレット単位,カバー付き,ケース付き
Itvfqyog	東京リンゴパブリックリレーション印刷	1284	35400	ステンレスメッキ,スチール合金,スチールメッキ
It9bd9kf	横浜ABC観光	4271	85500	ソフトウェア,廉価版,ステンレス合金,ケース付き,セット
Itn8yk18	日本ALV事務所	4673	13000	食料,工作機械,備品,ステンレス鋳造,柄付き
It19au05	リンゴ事務所	3824	5200	大型機械,事務用品,園芸用品,Linux,ハイクオリティ,タブレット単位
Itfbm3jw	東日本ヴァーチャウェアコンプライアンス輸送	2704	42000	園芸用品,Android,ステンレスメッキ,スチール合金,セット
Ittgacn4	ホウデン産業	4541	29100	MacOS,中古品,欠陥品,消耗品,ステンレス鋳造,柄付き,交換用
It7npl8g	日本リンゴビッグデータ信金	4239	28100	アルミ鋳造,ロール単位,キット
Itlx3tem	密林アーティフィシャルインテリジェント銀行	2632	1600	ソフトウェア,園芸用品,スタンダード,アルミ鋳造,ステンレス合金,スチール鋳造,スチールメッキ,交換用
It09912w	東日本ベンザコンプライアンスカンパニー	794	48400	サービス,精密部品,消耗品,スチール合金,蓋付き
Itend8c0	ヒュージハードクラウド制作	2387	64600	食料,大型機械,Android,ハイクオリティ,廉価版,アルミメッキ,ビン単位
Itt3uf4l	密林アーティフィシャルインテリジェント製作所	3700	37000	iOS,備品,アルミメッキ,ステンレス鋳造,スチールメッキ
It7n2lfa	宮崎密林パブリックリレーションソリューション	2284	68000	ソフトウェア,MacOS,欠陥品,ハイクオリティ,ステンレス合金,スチール鋳造
Itm89rat	横浜リンゴソリューション	1751	37400	工作機械,大型機械,欠陥品,スチールメッキ,ケース単位,カバー付き,キット,交換用
It0w7wog	ゲッサンオーセンティケーションカンパニー	2691	16900	家庭用品,iOS,アルミメッキ,蓋付き,セット
Itfm51mx	東京リンゴオーセンティケーション事務所	2231	32200	廉価版,アルミ鋳造,アルミ亜鉛合金,セット
Ituef64v	神戸ヴァーチャウェアカンパニー	3242	41800	ソフトウェア,精密部品,Android,新製品,設備,ケース単位,ビン単位
It99ga4x	鹿児島ホウデン興業	461	55200	Windows,ステンレス鋳造,交換用
Ito6gdpt	徳島ヴァーチャウェア制作	2964	90300	Windows,ステンレスメッキ,交換用
It367gst	大日本ヴァーチャウェアマイグレーションソフト	694	90700	欠陥品,ロール単位
Iti7xjgn	XYZソーシャルゲーミングソフト	4248	76500	工作機械,精密部品,Windows,蓋付き,セット
Itxc0lny	神戸ゴールデンモービル製作所	1060	94700	園芸用品,MacOS,欠陥品,替え刃付き,カバー付き
Itciundd	密林マイグレーション信金	4070	53500	雑貨,Linux,セット
Itrrnonm	ベンザカンパニー	4152	69700	園芸用品,MacOS,Linux,備品
It737pfz	大阪面本カンパニー	1499	89800	ソフトウェア,中古品,耐久消費財,廉価版,ビン単位
Itmgqpt6	リンゴ事務所	2598	36700	大型機械,Windows,消耗品,アルミ鋳造,スチールメッキ,ケース単位,ロール単位,蓋付き,柄付き
It1x0poh	名古屋ゲッサンクラウドエンターテイメント	1702	53000	設備,備品,タブレット単位
Ithf9p4m	ゴールデンモービル印刷	2545	69300	食料,MacOS,iOS,Android,ステンレス鋳造,タブレット単位
Itwzvo48	那覇ヒュージハードマイグレーション輸送	1669	74600	雑貨,園芸用品,Android,設備,スチール鋳造,スチールメッキ,ロール単位,セット,交換用
Itcn8mly	ヒュージハードクリエーション	3840	43600	キット,交換用
Itsckkoi	難波ABCアーティフィシャルインテリジェントクリエーション	4822	45500	MacOS,交換用
It84ni96	長崎ヒュージハードディープラーンソリューション	4116	40700	Windows,ハイクオリティ,ロール単位,柄付き
Itnypfeo	ベンザクラウド建設	2239	95600	工作機械,ステンレス鋳造,ロール単位
It3vic2a	難波リンダビッグデータカンパニー	3087	78500	雑貨,消耗品,キット,交換用
Itjua8aq	大日本ホウデン印刷	137	30100	柄付き
Itzvf42n	名古屋ベンザエンターテイメント	2729	68400	アルミ鋳造,ロール単位,ビン単位
Itfzazco	大日本ゲッサン輸送	2346	83100	Linux,新製品,廉価版,スチールメッキ
Itw55u7j	東京ALVマーケティング輸送	890	73700	Android,スタンダード,ビン単位,交換用
Itcdroki	ホウデンマイグレーションクリエーション	4083	12000	廉価版,ステンレス合金,スチールメッキ,タブレット単位
Itsociib	ベンザ信金	318	48500	ソフトウェア,Linux,ステンレスメッキ,替え刃付き
It91oby8	横浜リンダ印刷	514	62500	ソフトウェア,園芸用品,ハイクオリティ
Itpgz4yz	ヴァーチャウェアディープラーンカンパニー	2522	4600	雑貨,大型機械,園芸用品,廉価版,ステンレス合金,ビン単位
It5z0xhu	ALVビッグデータ産業	1418	58200	iOS
Itmj1plj	ベンザマイグレーション輸送	2523	15600	サービス,雑貨,耐久消費財,ハイクオリティ,アルミ鋳造,セット
It35th7c	横浜リンダ交通	3881	30000	工作機械
Itjuk8dz	XYZカンパニー	4311	89100	工作機械,精密部品,iOS
It0m1z2q	札幌XYZオーセンティケーションエンターテイメント	2359	58300	サービス,事務用品,ステンレスメッキ,スチール合金,柄付き,替え刃付き,カバー付き
Ithfipcb	ゲッサンマーケティング輸送	3583	71800	雑貨,家庭用品,廉価版
Itybcf5d	名古屋ヴァーチャウェア信金	1624	35300	工作機械,Android,アルミ亜鉛合金,ステンレス合金,ステンレスメッキ,スチール合金,ケース単位,タブレット単位,カバー付き
Itf9x4gj	大阪ゴーグルクリエーション	871	18700	ソフトウェア,中古品,スタンダード,スチール鋳造,ケース単位,替え刃付き,セット
Itwagtcj	大日本ヴァーチャウェア製作所	1563	75800	園芸用品,備品,ステンレスメッキ,柄付き,ケース付き
Itddrhqn	ベンザコンシューマーネット印刷	2409	85700	サービス,大型機械,事務用品,ステンレス合金,スチール合金,ロール単位,交換用
Ituj15pl	密林コンプライアンス制作	885	36800	雑貨,事務用品,家庭用品,Android,中古品,見切り品,消耗品,ハイクオリティ,アルミ鋳造,ロール単位,セット
Itbr1t6n	西日本ゴールデンモービル興業	3106	59400	食料,雑貨,Android,Linux,見切り品,耐久消費財,タブレット単位
Itt11g8j	ゲッサンディープラーン製作所	315	71200	家庭用品,MacOS,Android,ステンレス合金,スチールメッキ
Itads2sj	名古屋リンゴソーシャルゲーミング事務所	2734	73500	消耗品,アルミ亜鉛合金,タブレット単位,ビン単位,カバー付き,キット
Itrshoxd	札幌XYZコンシューマーネットカンパニー	4845	77400	工作機械,Windows,ステンレス鋳造,ケース単位,蓋付き,キット
It99yakb	ABCソフト	408	41800	ステンレスメッキ,スチール鋳造,タブレット単位,ビン単位,ケース付き
Itqtdvs3	ヒュージハード事務所	3734	73200	精密部品,家庭用品,ステンレス鋳造,ステンレス合金,タブレット単位,替え刃付き
It8fkghz	明石リンゴ制作	3318	99100	備品
Itq3q0sp	ベンザソリューション	4551	6300	スタンダード,替え刃付き
It7umklj	横浜リンゴクラウドカンパニー	2869	80800	ソフトウェア,ケース単位
Itpni3z7	リンゴ事務所	2367	45200	ステンレスメッキ,ビン単位
It7j4muz	宮崎ゴールデンモービルソフト	3762	1700	Windows,欠陥品,アルミメッキ,ステンレス合金,スチールメッキ,柄付き
Itpgq5bl	長崎ゴーグルビッグデータ輸送	190	73200	MacOS,中古品,ステンレス合金
It7h2nab	ホウデンオーセンティケーションクリエーション	3619	56800	家庭用品,新製品,消耗品,ロール単位,蓋付き,キット
Itpje4tv	福岡密林マーケティングソフト	2008	28900	精密部品,MacOS,欠陥品,スチール合金,ロール単位
It7oglvj	XYZマーケティング工業	423	85000	サービス,iOS,タブレット単位
Itpvi2i1	リンゴアーティフィシャルインテリジェントエンターテイメント	1547	66100	大型機械,事務用品,ステンレス合金,交換用
It85aimn	西日本面本オーセンティケーション印刷	1206	30900	中古品,見切り品,耐久消費財,ステンレス鋳造,スチール合金
Itqh1yc3	西日本ABC交通	308	69400	アルミ鋳造
It8vkdjn	仙台ALVマイグレーション観光	1715	53800	工作機械,精密部品,MacOS,iOS,スタンダード,スチール鋳造,ビン単位
Itrc1sc1	大日本ヴァーチャウェアクラウド制作	2390	86000	MacOS,新製品,耐久消費財,廉価版
It9va6mj	リンゴビッグデータ事務所	3083	56800	カバー付き
Itsghkhv	札幌ゴールデンモービルエンターテイメント	2732	1300	食料,耐久消費財,アルミ亜鉛合金,スチール鋳造,スチールメッキ
Itb4fxvb	リンゴ信金	1720	23800	雑貨,Windows,iOS,スチール鋳造,タブレット単位
Ittudatl	ヒュージハードビッグデータソフト	531	8700	ソフトウェア
Itcn1n9z	ゴールデンモービル銀行	214	86400	蓋付き,セット
Itvhozb7	XYZ興業	1727	18100	設備,ハイクオリティ,ステンレス合金,スチール鋳造,ケース単位
Itef3auj	リンゴ産業	1286	65200	園芸用品,見切り品,アルミ鋳造,ステンレスメッキ,蓋付き,替え刃付き
Itxeglyp	ゴーグル輸送	1177	19800	Android,耐久消費財,アルミメッキ
Itggkwkz	明石ヴァーチャウェア輸送	424	57700	精密部品,Linux,消耗品,アルミ鋳造
Itzko6s3	明石ベンザマーケティングエンターテイメント	159	33700	サービス,中古品,廉価版,スチール鋳造,タブレット単位
Itirighb	密林輸送	3215	96700	工作機械,家庭用品,Android,ケース付き,セット
